meta-configNo;meta-seed;fs-TCAlgo;fs-TCParamK;fs-TCParamA;fs-WOpt;fs-TCint;fc-MobSpeed;fc-Scenario;fc-DatacollectionProbability;fc-WorldSize;fc-NodeCount;fc-EdgeCount;fc-TopologyDensity;m-EMean;m-EMedian;m-EStddev;m-EJain;m-DropRate;m-EndToEndDropRate;m-EndToEndLatency;m-TopologyStorageSpanner;m-TopologyDensitySpanner;m-HopSpannerMean;m-HopSpannerMax
5592;2;LMST;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;700;100;958;19.2;11970580.93;10609085.24;2088512.15;0.97;0.0466;0.9317;6917.0797;0.18;0.10;15.00;NaN
5590;5;LMST;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;700;100;1082;21.6;9519585.62;9161022.70;597411.40;1.00;0.0000;0.9460;14.7544;0.19;0.12;16.00;3.43
5593;3;LMST;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;700;100;924;18.5;15257617.40;13928034.19;2262268.96;0.98;0.0290;0.8437;5896.5861;0.19;0.11;10.00;2.46
5591;1;LMST;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;700;100;1064;21.3;17400150.34;14890214.10;3440788.04;0.96;0.0190;0.7528;5143.3319;0.18;0.10;17.00;3.05
5594;4;LMST;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;700;100;970;19.4;8026044.53;7762129.60;395951.69;1.00;0.0000;0.9630;11.8089;0.19;0.11;10.00;2.83
5595;5;LMST;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;700;100;1072;21.4;8115292.68;7817815.93;401992.61;1.00;0.0000;0.9616;11.9963;0.19;0.11;19.00;NaN
5599;4;LMST;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;700;100;994;19.9;9255680.23;8711658.72;748476.03;0.99;0.0090;0.9367;3669.3674;0.22;0.14;14.00;3.25
5596;1;LMST;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;700;100;1044;20.9;13462145.08;11789252.70;2190707.04;0.97;0.0199;0.8399;2319.4466;0.21;0.13;14.00;3.11
5600;5;LMST;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;700;100;1086;21.7;9778223.40;8867103.41;1234791.16;0.98;0.0593;0.9495;1044.9132;0.21;0.13;14.00;3.21
5597;2;LMST;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;700;100;1050;21.0;16781183.63;13598994.80;3914209.98;0.95;0.0072;0.5675;985.5972;0.23;0.14;19.00;3.19
5598;3;LMST;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;700;100;940;18.8;21529617.10;18461370.46;4506774.03;0.96;0.0075;0.4706;2160.6626;0.25;0.17;12.00;2.65
5602;2;GMST;NaN;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;700;100;934;18.7;22331356.07;7500472.73;18252060.52;0.60;0.0005;0.0066;263.7213;0.29;0.21;24.00;3.69
5601;1;GMST;NaN;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;700;100;1058;21.2;24219715.72;8402584.34;18518768.28;0.63;0.0010;0.0154;359.4007;0.26;0.19;31.00;4.09
5604;4;GMST;NaN;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;700;100;902;18.0;21966022.73;7326003.70;16449847.66;0.64;0.0005;0.1020;212.7800;0.30;0.22;24.00;3.75
5603;3;GMST;NaN;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;700;100;846;16.9;24079574.49;8298889.99;20381434.60;0.59;0.0009;0.0132;422.9065;0.32;0.23;30.00;3.60
5606;1;GMST;NaN;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;700;100;1070;21.4;10692685.62;9900535.46;1249432.20;0.99;0.0000;0.8398;29.5585;0.23;0.16;30.00;4.44
5608;3;GMST;NaN;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;700;100;850;17.0;10533342.17;9871581.80;1109057.68;0.99;0.0000;0.8660;17.2963;0.23;0.16;29.00;3.85
5607;2;GMST;NaN;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;700;100;950;19.0;10533365.77;9794058.09;1205598.86;0.99;0.0000;0.8657;76.5243;0.21;0.14;31.00;4.05
5611;1;GMST;NaN;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;700;100;1060;21.2;8554774.83;8187429.97;658822.28;0.99;0.0000;0.9378;9.7194;0.20;0.13;25.00;4.24
5609;4;GMST;NaN;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;700;100;928;18.6;10468073.12;9635038.85;1349266.00;0.98;0.0000;0.8561;15.4857;0.23;0.16;26.00;4.04
5610;5;GMST;NaN;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;700;100;1116;22.3;10424256.61;9580230.48;1270281.95;0.99;0.0000;0.8510;13.4090;0.21;0.14;26.00;3.99
5613;3;GMST;NaN;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;700;100;868;17.4;8631719.91;8335385.23;541677.91;1.00;0.0000;0.9389;10.1076;0.21;0.13;28.00;3.73
5612;2;GMST;NaN;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;700;100;966;19.3;8583111.43;8283535.41;572778.02;1.00;0.0000;0.9436;10.4457;0.20;0.12;25.00;4.45
5614;4;GMST;NaN;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;700;100;936;18.7;8665926.23;8239418.42;723494.21;0.99;0.0000;0.9286;9.1227;0.22;0.14;25.00;4.01
5615;5;GMST;NaN;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;700;100;1104;22.1;8698633.29;8283138.18;631749.97;0.99;0.0000;0.9290;9.3106;0.20;0.13;25.00;3.85
5617;2;GMST;NaN;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;700;100;974;19.5;10158797.24;8660242.42;1827685.16;0.97;0.0381;0.9373;4595.5433;0.18;0.11;28.00;3.83
5616;1;GMST;NaN;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;700;100;1082;21.6;12509201.14;10591285.41;2749895.85;0.95;0.0114;0.7788;1928.8058;0.19;0.11;18.00;3.92
5620;5;GMST;NaN;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;700;100;1100;22.0;9078771.33;7891888.82;1364638.23;0.98;0.0693;0.9631;949.4654;0.18;0.10;31.00;4.61
5619;4;GMST;NaN;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;700;100;946;18.9;8463207.74;7736900.27;893933.38;0.99;0.0309;0.9561;3643.3466;0.20;0.12;30.00;3.55
5618;3;GMST;NaN;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;700;100;900;18.0;13748766.53;11763727.78;2724400.85;0.96;0.0056;0.6376;2006.5339;0.20;0.12;34.00;4.09
5622;2;GMST;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;700;100;966;19.3;9857619.35;9249877.75;844843.52;0.99;0.0652;0.9576;652.1416;0.18;0.10;31.00;4.09
5621;1;GMST;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;700;100;1088;21.8;12874047.39;11259423.15;2165310.72;0.97;0.0490;0.9113;3959.6432;0.18;0.11;22.00;4.40
5605;5;GMST;NaN;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;700;100;1088;21.8;22037066.27;8288595.61;17604980.34;0.61;0.0011;0.0145;264.4974;0.25;0.18;20.00;3.78
5623;3;GMST;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;700;100;886;17.7;10520996.16;9759090.22;1082088.19;0.99;0.0187;0.9265;2148.8697;0.19;0.11;28.00;3.62
5624;4;GMST;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;700;100;944;18.9;8852550.54;8491049.54;503964.48;1.00;0.0000;0.9571;14.5744;0.19;0.12;32.00;3.96
5625;5;GMST;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;700;100;1082;21.6;8733748.96;8410768.31;508905.35;1.00;0.0000;0.9571;13.9026;0.18;0.11;33.00;4.47
5627;2;GMST;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;700;100;958;19.2;12113723.58;10606538.13;2381328.56;0.96;0.0674;0.9433;7030.6402;0.18;0.10;27.00;NaN
5629;4;GMST;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;700;100;970;19.4;7615922.43;7406172.63;303392.89;1.00;0.0000;0.9690;11.1671;0.19;0.10;34.00;4.48
5630;5;GMST;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;700;100;1072;21.4;7760892.20;7538606.54;328801.16;1.00;0.0000;0.9668;11.4432;0.18;0.10;22.00;NaN
5628;3;GMST;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;700;100;924;18.5;16103965.95;14199053.17;2773966.50;0.97;0.0482;0.8664;6713.3817;0.19;0.11;33.00;4.14
5626;1;GMST;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;700;100;1064;21.3;16324650.64;14124975.85;3194936.73;0.96;0.0129;0.7583;4265.9573;0.17;0.10;32.00;4.23
5634;4;GMST;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;700;100;994;19.9;9183426.80;8533505.11;914438.48;0.99;0.0493;0.9556;2260.5621;0.22;0.13;37.00;5.13
5631;1;GMST;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;700;100;1044;20.9;12629276.89;11106760.91;1993128.10;0.98;0.0178;0.8487;2179.6799;0.20;0.12;33.00;4.53
5635;5;GMST;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;700;100;1086;21.7;9588732.15;8398470.52;1445645.76;0.98;0.0829;0.9589;757.8929;0.21;0.12;30.00;4.28
5632;2;GMST;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;700;100;1050;21.0;15131720.73;12667893.21;3443195.32;0.95;0.0026;0.5687;1041.5290;0.22;0.13;26.00;3.98
5633;3;GMST;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;700;100;940;18.8;20072168.80;17475071.14;4151483.06;0.96;0.0091;0.5224;2375.7147;0.24;0.16;33.00;3.80
5637;4;MAXPOWER_TC;NaN;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;738;14.8;16153889.43;8438581.59;10424856.56;0.71;0.0013;0.0082;248.2150;1.00;1.00;1.00;1.00
5636;2;MAXPOWER_TC;NaN;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;690;13.8;17390922.69;8263759.51;15842018.51;0.55;0.0007;0.0052;247.5011;1.00;1.00;1.00;1.00
5638;5;MAXPOWER_TC;NaN;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;634;12.7;13847830.10;8306571.16;7602289.14;0.77;0.0008;0.1013;196.1123;1.00;1.00;1.00;1.00
5639;10;MAXPOWER_TC;NaN;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;734;14.7;15066109.07;8951392.58;7717914.25;0.79;0.0008;0.0047;275.0952;1.00;1.00;1.00;1.00
5640;11;MAXPOWER_TC;NaN;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;674;13.5;14771076.75;8535536.07;7713119.16;0.79;0.0004;0.0420;314.0673;1.00;1.00;1.00;1.00
5642;4;MAXPOWER_TC;NaN;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;742;14.8;18971553.51;16284587.25;3954398.96;0.96;0.0023;0.0382;307.5052;1.00;1.00;1.00;1.00
5641;2;MAXPOWER_TC;NaN;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;680;13.6;19343392.26;16526429.98;4452640.70;0.95;0.0020;0.0716;311.7348;1.00;1.00;1.00;1.00
5643;5;MAXPOWER_TC;NaN;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;656;13.1;19118028.56;15537933.06;4601004.32;0.95;0.0023;0.0383;313.2389;1.00;1.00;1.00;1.00
5645;11;MAXPOWER_TC;NaN;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;676;13.5;18510782.67;15529819.20;4446014.34;0.95;0.0019;0.0530;293.7004;1.00;1.00;1.00;1.00
5644;10;MAXPOWER_TC;NaN;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;734;14.7;19737330.80;16713759.59;4765778.54;0.95;0.0025;0.0771;297.2486;1.00;1.00;1.00;1.00
5646;2;MAXPOWER_TC;NaN;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;684;13.7;19749160.75;16320046.95;4591893.10;0.95;0.0022;0.0348;225.7007;1.00;1.00;1.00;1.00
5647;4;MAXPOWER_TC;NaN;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;736;14.7;18912459.25;15982579.72;4265694.23;0.95;0.0027;0.0434;319.2305;1.00;1.00;1.00;1.00
5648;5;MAXPOWER_TC;NaN;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;660;13.2;19374133.18;16192018.18;4893001.38;0.94;0.0021;0.0465;234.3652;1.00;1.00;1.00;1.00
5650;11;MAXPOWER_TC;NaN;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;666;13.3;18573966.66;15770698.69;4475807.79;0.95;0.0026;0.0850;258.8188;1.00;1.00;1.00;1.00
5649;10;MAXPOWER_TC;NaN;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;744;14.9;19414750.42;16327601.98;4854866.97;0.94;0.0023;0.0553;331.4179;1.00;1.00;1.00;1.00
5651;2;MAXPOWER_TC;NaN;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;800;100;672;13.4;19305356.33;16843756.12;4288276.77;0.95;0.0028;0.0750;361.5714;1.00;1.00;1.00;1.00
5652;4;MAXPOWER_TC;NaN;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;800;100;732;14.6;19303157.02;16441454.98;4442536.75;0.95;0.0026;0.0491;423.4060;1.00;1.00;1.00;1.00
5655;11;MAXPOWER_TC;NaN;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;800;100;680;13.6;18486434.22;14938107.41;4702669.44;0.94;0.0030;0.1154;310.6264;1.00;1.00;1.00;1.00
5653;5;MAXPOWER_TC;NaN;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;800;100;680;13.6;19469215.70;16077270.81;4764169.17;0.94;0.0015;0.0503;367.6089;1.00;1.00;1.00;1.00
5654;10;MAXPOWER_TC;NaN;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;800;100;738;14.8;19747044.45;15230190.55;5319090.75;0.93;0.0032;0.0679;473.9056;1.00;1.00;1.00;1.00
5656;2;MAXPOWER_TC;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;800;100;686;13.7;26033935.59;23858512.93;4486877.95;0.97;0.0029;0.0724;507.4567;1.00;1.00;1.00;1.00
5657;4;MAXPOWER_TC;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;800;100;738;14.8;25404917.57;22608166.12;4576990.93;0.97;0.0044;0.0662;492.3640;1.00;1.00;1.00;1.00
5658;5;MAXPOWER_TC;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;800;100;654;13.1;25394201.72;22713792.41;4762993.67;0.97;0.0039;0.0458;473.7457;1.00;1.00;1.00;1.00
5659;10;MAXPOWER_TC;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;800;100;726;14.5;26534428.79;24019032.97;5125793.30;0.96;0.0043;0.0473;448.9155;1.00;1.00;1.00;1.00
5660;11;MAXPOWER_TC;NaN;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;800;100;668;13.4;25141585.99;23905147.52;4232207.08;0.97;0.0033;0.0705;303.2511;1.00;1.00;1.00;1.00
5661;2;MAXPOWER_TC;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;800;100;650;13.0;26333661.08;24534032.15;4025947.42;0.98;0.0029;0.0776;1158.4575;1.00;1.00;1.00;1.00
5663;5;MAXPOWER_TC;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;800;100;654;13.1;25318650.90;22739808.79;4749199.28;0.97;0.0024;0.0977;1050.7927;1.00;1.00;1.00;1.00
5662;4;MAXPOWER_TC;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;800;100;754;15.1;25612424.37;22799044.93;4549983.20;0.97;0.0035;0.0671;1025.5300;1.00;1.00;1.00;1.00
5664;10;MAXPOWER_TC;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;800;100;742;14.8;26312858.40;23949933.12;4500951.27;0.97;0.0016;0.0598;871.1872;1.00;1.00;1.00;1.00
5665;11;MAXPOWER_TC;NaN;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;800;100;696;13.9;25452464.98;22474710.59;4691974.84;0.97;0.0031;0.0722;853.2900;1.00;1.00;1.00;1.00
5666;2;MAXPOWER_TC;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;800;100;682;13.6;23171834.31;20022612.86;4978153.76;0.96;0.0034;0.1234;1448.0041;1.00;1.00;1.00;1.00
5667;4;MAXPOWER_TC;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;800;100;744;14.9;26105167.17;22103705.74;5805474.09;0.95;0.0044;0.0760;1529.2060;1.00;1.00;1.00;1.00
5668;5;MAXPOWER_TC;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;800;100;714;14.3;22874038.22;18743032.87;4997345.71;0.95;0.0033;0.1479;1353.7549;1.00;1.00;1.00;1.00
5670;11;MAXPOWER_TC;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;800;100;784;15.7;23226503.80;20246250.40;4429056.11;0.97;0.0031;0.1086;1309.7357;1.00;1.00;1.00;1.00
5669;10;MAXPOWER_TC;NaN;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;800;100;686;13.7;23473183.02;20394315.62;5123923.56;0.95;0.0014;0.1185;1082.3231;1.00;1.00;1.00;1.00
5671;2;D_KTC;1.00;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;690;13.8;22334923.58;9527167.46;17744104.19;0.62;0.0001;0.0016;296.5668;0.40;0.32;6.00;2.00
5673;5;D_KTC;1.00;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;634;12.7;16921621.13;9448804.66;9913418.34;0.75;0.0002;0.0988;173.7394;0.45;0.36;5.00;1.84
5674;10;D_KTC;1.00;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;734;14.7;18187904.62;10906928.66;9117225.84;0.80;0.0003;0.0028;194.0303;0.40;0.32;6.00;1.95
5672;4;D_KTC;1.00;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;738;14.8;20506965.32;11946570.49;10921876.62;0.78;0.0001;0.0007;268.3363;0.39;0.31;6.00;1.95
5676;2;D_KTC;1.00;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;680;13.6;16875246.05;14681853.95;3403905.99;0.96;0.0004;0.4945;244.7645;0.32;0.24;14.50;2.40
5675;11;D_KTC;1.00;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;674;13.5;17447212.34;9542221.68;8953638.69;0.79;0.0001;0.0401;204.1830;0.43;0.34;6.00;1.85
5677;4;D_KTC;1.00;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;742;14.8;18334858.84;15107474.59;4129410.19;0.95;0.0002;0.3731;347.9589;0.31;0.23;20.00;2.68
5678;5;D_KTC;1.00;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;656;13.1;19477769.07;16353779.03;4419878.00;0.95;0.0005;0.2845;228.7992;0.34;0.26;17.75;2.54
5681;2;D_KTC;1.00;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;684;13.7;11959828.03;10590128.85;1701350.33;0.98;0.0000;0.7490;73.8208;0.31;0.23;8.00;1.89
5679;10;D_KTC;1.00;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;734;14.7;17676425.69;15541572.29;3545899.30;0.96;0.0002;0.4228;195.1858;0.34;0.25;13.25;2.30
5682;4;D_KTC;1.00;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;736;14.7;12664959.28;11632729.11;1887857.29;0.98;0.0002;0.7176;241.7401;0.30;0.21;6.00;1.94
5683;5;D_KTC;1.00;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;660;13.2;12768941.60;11654433.61;2015006.47;0.98;0.0000;0.6882;72.6319;0.30;0.22;6.00;1.81
5680;11;D_KTC;1.00;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;676;13.5;17743121.55;15225547.94;4133396.81;0.95;0.0005;0.3760;271.3020;0.31;0.23;12.33;2.25
5686;2;D_KTC;1.00;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;800;100;672;13.4;10892177.03;9909639.69;1338998.83;0.99;0.0066;0.8324;1397.0828;0.30;0.20;7.00;1.84
5684;10;D_KTC;1.00;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;744;14.9;12846625.76;11806669.03;1944808.76;0.98;0.0000;0.7029;170.6522;0.32;0.23;7.00;1.90
5687;4;D_KTC;1.00;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;800;100;732;14.6;9897423.71;9323940.81;921247.65;0.99;0.0013;0.8694;1663.1057;0.28;0.19;6.00;2.00
5685;11;D_KTC;1.00;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;666;13.3;12386569.52;11058705.11;2091521.76;0.97;0.0000;0.7157;131.3075;0.29;0.20;5.00;1.76
5688;5;D_KTC;1.00;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;800;100;680;13.6;9254974.71;8593151.71;968087.56;0.99;0.0006;0.8992;1082.6194;0.29;0.20;6.00;1.92
5690;11;D_KTC;1.00;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;800;100;680;13.6;9685546.12;9031312.47;1105114.59;0.99;0.0004;0.8703;1650.6338;0.27;0.18;8.00;1.78
5689;10;D_KTC;1.00;NaN;0.00;2.0;0.500;POINTTOPOINT;1.00;800;100;738;14.8;10555297.30;9575334.90;1502877.53;0.98;0.0019;0.8457;2038.4289;0.29;0.20;6.00;1.95
5691;2;D_KTC;1.00;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;800;100;686;13.7;13516171.10;12397891.18;1655888.41;0.99;0.0022;0.8502;1020.4792;0.27;0.18;6.00;1.90
5692;4;D_KTC;1.00;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;800;100;738;14.8;12994323.61;12330795.50;1487085.38;0.99;0.0000;0.8626;96.5162;0.26;0.18;8.00;2.08
5693;5;D_KTC;1.00;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;800;100;654;13.1;13130326.32;12262817.64;1384848.41;0.99;0.0000;0.8502;80.7166;0.28;0.19;7.00;1.89
5694;10;D_KTC;1.00;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;800;100;726;14.5;13455643.54;12876049.43;1545703.27;0.99;0.0003;0.8301;134.7493;0.28;0.20;7.00;1.91
5697;4;D_KTC;1.00;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;800;100;754;15.1;10230311.83;9732710.66;866750.45;0.99;0.0000;0.9220;21.3101;0.28;0.19;7.00;2.10
5698;5;D_KTC;1.00;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;800;100;654;13.1;9602185.70;9186402.22;685514.71;0.99;0.0000;0.9337;13.2109;0.27;0.17;6.00;1.97
5695;11;D_KTC;1.00;NaN;0.00;0.5;1.500;POINTTOPOINT;1.00;800;100;668;13.4;13054026.89;12436982.63;1366976.12;0.99;0.0000;0.8615;355.5634;0.27;0.18;5.00;1.82
5696;2;D_KTC;1.00;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;800;100;650;13.0;14955100.67;13670681.31;2123897.64;0.98;0.0062;0.7570;2431.0590;0.29;0.19;5.00;1.95
5700;11;D_KTC;1.00;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;800;100;696;13.9;10446528.63;9583867.49;1071089.28;0.99;0.0000;0.9186;340.5727;0.26;0.17;9.00;1.93
5699;10;D_KTC;1.00;NaN;0.00;1.0;1.500;POINTTOPOINT;1.00;800;100;742;14.8;12245488.97;11401466.93;1371207.83;0.99;0.0018;0.8643;1847.6995;0.27;0.17;7.00;1.90
5702;4;D_KTC;1.00;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;800;100;744;14.9;9992575.30;9372877.19;866659.28;0.99;0.0054;0.9096;2058.6602;0.30;0.20;9.00;NaN
5703;5;D_KTC;1.00;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;800;100;714;14.3;10889965.28;9982595.48;1378775.04;0.98;0.0114;0.8986;1834.7698;0.31;0.21;7.00;2.04
5705;11;D_KTC;1.00;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;800;100;784;15.7;11160585.84;10067649.23;1402739.34;0.98;0.0027;0.8689;2376.1690;0.30;0.20;8.00;2.24
5704;10;D_KTC;1.00;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;800;100;686;13.7;13951012.90;12260099.11;2504441.88;0.97;0.0000;0.6966;691.0248;0.30;0.21;5.00;NaN
5701;2;D_KTC;1.00;NaN;0.00;2.0;1.500;POINTTOPOINT;1.00;800;100;682;13.6;17008922.15;14758709.30;3477558.93;0.96;0.0019;0.5372;1279.3985;0.31;0.21;6.00;1.99
5708;5;D_KTC;1.41;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;634;12.7;16401316.89;9396244.67;9346953.16;0.76;0.0002;0.0990;177.1101;0.48;0.40;5.00;1.67
5707;4;D_KTC;1.41;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;738;14.8;18767297.25;11024324.90;10139131.45;0.78;0.0002;0.0016;274.8151;0.42;0.35;5.00;1.76
5709;10;D_KTC;1.41;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;734;14.7;18386118.45;10482727.13;9689668.58;0.78;0.0007;0.0064;295.0105;0.44;0.36;6.00;1.84
5706;2;D_KTC;1.41;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;690;13.8;20147720.06;9157219.42;16671374.69;0.60;0.0002;0.0028;256.0534;0.45;0.37;6.00;1.68
5710;11;D_KTC;1.41;NaN;0.00;1.0;0.000;POINTTOPOINT;1.00;800;100;674;13.5;16655493.11;9520992.98;8255947.19;0.80;0.0001;0.0406;206.6270;0.47;0.39;5.00;1.68
5711;2;D_KTC;1.41;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;680;13.6;19423151.76;16015695.86;4516288.14;0.95;0.0004;0.2924;205.7909;0.35;0.27;17.81;2.17
5712;4;D_KTC;1.41;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;742;14.8;20432381.75;16757397.16;4854851.74;0.95;0.0003;0.1640;226.3506;0.34;0.27;13.27;2.21
5713;5;D_KTC;1.41;NaN;0.00;0.5;0.500;POINTTOPOINT;1.00;800;100;656;13.1;20365561.82;16876384.62;5113834.75;0.94;0.0004;0.1471;204.8422;0.38;0.30;13.88;2.19
5716;2;D_KTC;1.41;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;684;13.7;16080140.61;13513831.85;3234380.12;0.96;0.0000;0.4867;358.6268;0.35;0.26;6.00;1.79
5717;4;D_KTC;1.41;NaN;0.00;1.0;0.500;POINTTOPOINT;1.00;800;100;736;14.7;16954442.36;14640689.14;3586153.26;0.96;0.0002;0.4622;371.1148;0.33;0.25;6.00;1.71
